permutation|permutationMap|result|denot total iterations
5934|{3: 10, 237: 2, 236: 242, 232: 236, 10: 11, 242: 237, 11: 232, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|503
5935|{3: 2, 237: 10, 236: 242, 232: 236, 10: 11, 242: 237, 11: 232, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & -a + b > -175 & b >= 0 & a - b >= 1 } )|246
5936|{3: 237, 237: 3, 236: 242, 232: 236, 10: 11, 242: 2, 11: 232, 0: 0, 2: 10, 233: 233}|( { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|244
5937|{3: 3, 237: 237, 236: 242, 232: 236, 10: 11, 242: 2, 11: 232, 0: 0, 2: 10, 233: 233}|( { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|244
5938|{3: 237, 237: 2, 236: 242, 232: 236, 10: 11, 242: 3, 11: 232, 0: 0, 2: 10, 233: 233}|( { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|480
5939|{3: 2, 237: 237, 236: 242, 232: 236, 10: 11, 242: 3, 11: 232, 0: 0, 2: 10, 233: 233}|( { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|244
5940|{3: 3, 237: 2, 236: 242, 232: 236, 10: 11, 242: 237, 11: 232, 0: 0, 2: 10, 233: 233}|( { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|488
5941|{3: 2, 237: 3, 236: 242, 232: 236, 10: 11, 242: 237, 11: 232, 0: 0, 2: 10, 233: 233}|( { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|255
5942|{3: 10, 237: 3, 236: 242, 232: 236, 10: 11, 242: 2, 11: 232, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|488
5943|{3: 3, 237: 10, 236: 242, 232: 236, 10: 11, 242: 2, 11: 232, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|730
5944|{3: 10, 237: 2, 236: 242, 232: 236, 10: 11, 242: 3, 11: 232, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|10
5945|{3: 2, 237: 10, 236: 242, 232: 236, 10: 11, 242: 3, 11: 232, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|737
5946|{3: 3, 237: 2, 236: 242, 232: 236, 10: 11, 242: 10, 11: 232, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|10
5947|{3: 2, 237: 3, 236: 242, 232: 236, 10: 11, 242: 10, 11: 232, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|18
5948|{3: 242, 237: 232, 236: 2, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|41
5949|{3: 232, 237: 242, 236: 2, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|29
5950|{3: 242, 237: 10, 236: 2, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|728
5951|{3: 10, 237: 242, 236: 2, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|747
5952|{3: 232, 237: 10, 236: 2, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|1238
5953|{3: 10, 237: 232, 236: 2, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|773
5954|{3: 242, 237: 232, 236: 2, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|738
5955|{3: 232, 237: 242, 236: 2, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|244
5956|{3: 242, 237: 3, 236: 2, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|482
5957|{3: 3, 237: 242, 236: 2, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|250
5958|{3: 232, 237: 3, 236: 2, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|492
5959|{3: 3, 237: 232, 236: 2, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|738
5960|{3: 242, 237: 10, 236: 2, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|743
5961|{3: 10, 237: 242, 236: 2, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|12
5962|{3: 242, 237: 3, 236: 2, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|18
5963|{3: 3, 237: 242, 236: 2, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & -a + b > -63 & b >= 0 & a - b >= 1 } )|249
5964|{3: 10, 237: 3, 236: 2, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|490
5965|{3: 3, 237: 10, 236: 2, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|743
5966|{3: 232, 237: 10, 236: 2, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|728
5967|{3: 10, 237: 232, 236: 2, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|41
5968|{3: 232, 237: 3, 236: 2, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|747
5969|{3: 3, 237: 232, 236: 2, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|773
5970|{3: 10, 237: 3, 236: 2, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|29
5971|{3: 3, 237: 10, 236: 2, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|1238
5972|{3: 242, 237: 232, 236: 3, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|28
5973|{3: 232, 237: 242, 236: 3, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 2, 233: 233}|( ),10
5974|{3: 242, 237: 10, 236: 3, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|480
5975|{3: 10, 237: 242, 236: 3, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( ),10
5976|{3: 232, 237: 10, 236: 3, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|489
5977|{3: 10, 237: 232, 236: 3, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|496
5978|{3: 242, 237: 232, 236: 3, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|269
5979|{3: 232, 237: 242, 236: 3, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|248
5980|{3: 242, 237: 2, 236: 3, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|240
5981|{3: 2, 237: 242, 236: 3, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|245
5982|{3: 232, 237: 2, 236: 3, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|244
5983|{3: 2, 237: 232, 236: 3, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|490
5984|{3: 242, 237: 10, 236: 3, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|715
5985|{3: 10, 237: 242, 236: 3, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|13
5986|{3: 242, 237: 2, 236: 3, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|16
5987|{3: 2, 237: 242, 236: 3, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|240
5988|{3: 10, 237: 2, 236: 3, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|245
5989|{3: 2, 237: 10, 236: 3, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|706
5990|{3: 232, 237: 10, 236: 3, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|489
5991|{3: 10, 237: 232, 236: 3, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|496
5992|{3: 232, 237: 2, 236: 3, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|492
5993|{3: 2, 237: 232, 236: 3, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|738
5994|{3: 10, 237: 2, 236: 3, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|492
5995|{3: 2, 237: 10, 236: 3, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|1193
5996|{3: 242, 237: 232, 236: 10, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|488
5997|{3: 232, 237: 242, 236: 10, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( ),10
5998|{3: 242, 237: 3, 236: 10, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
5999|{3: 3, 237: 242, 236: 10, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( ),10
6000|{3: 232, 237: 3, 236: 10, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
6001|{3: 3, 237: 232, 236: 10, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|488
6002|{3: 242, 237: 232, 236: 10, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|731
6003|{3: 232, 237: 242, 236: 10, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|734
6004|{3: 242, 237: 2, 236: 10, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( ),10
6005|{3: 2, 237: 242, 236: 10, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( ),10
6006|{3: 232, 237: 2, 236: 10, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|484
6007|{3: 2, 237: 232, 236: 10, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|488
6008|{3: 242, 237: 3, 236: 10, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|18
6009|{3: 3, 237: 242, 236: 10, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|13
6010|{3: 242, 237: 2, 236: 10, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|243
6011|{3: 2, 237: 242, 236: 10, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|12
6012|{3: 3, 237: 2, 236: 10, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|243
6013|{3: 2, 237: 3, 236: 10, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|18
6014|{3: 232, 237: 3, 236: 10, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 242, 233: 233}|( ),12
6015|{3: 3, 237: 232, 236: 10, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|488
6016|{3: 232, 237: 2, 236: 10, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 242, 233: 233}|( ),12
6017|{3: 2, 237: 232, 236: 10, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|731
6018|{3: 3, 237: 2, 236: 10, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|484
6019|{3: 2, 237: 3, 236: 10, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|734
6020|{3: 242, 237: 10, 236: 232, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|488
6021|{3: 10, 237: 242, 236: 232, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( ),10
6022|{3: 242, 237: 3, 236: 232, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
6023|{3: 3, 237: 242, 236: 232, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 2, 233: 233}|( ),10
6024|{3: 10, 237: 3, 236: 232, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
6025|{3: 3, 237: 10, 236: 232, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|488
6026|{3: 242, 237: 10, 236: 232, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|731
6027|{3: 10, 237: 242, 236: 232, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|752
6028|{3: 242, 237: 2, 236: 232, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 3, 233: 233}|( ),10
6029|{3: 2, 237: 242, 236: 232, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 3, 233: 233}|( ),10
6030|{3: 10, 237: 2, 236: 232, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|496
6031|{3: 2, 237: 10, 236: 232, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|488
6032|{3: 242, 237: 3, 236: 232, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|492
6033|{3: 3, 237: 242, 236: 232, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|251
6034|{3: 242, 237: 2, 236: 232, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|247
6035|{3: 2, 237: 242, 236: 232, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|247
6036|{3: 3, 237: 2, 236: 232, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|247
6037|{3: 2, 237: 3, 236: 232, 232: 236, 10: 11, 242: 242, 11: 237, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|494
6038|{3: 10, 237: 3, 236: 232, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 242, 233: 233}|( ),12
6039|{3: 3, 237: 10, 236: 232, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|488
6040|{3: 10, 237: 2, 236: 232, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 242, 233: 233}|( ),12
6041|{3: 2, 237: 10, 236: 232, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|731
6042|{3: 3, 237: 2, 236: 232, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|494
6043|{3: 2, 237: 3, 236: 232, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|752
6044|{3: 232, 237: 10, 236: 242, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|482
6045|{3: 10, 237: 232, 236: 242, 232: 236, 10: 11, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|30
6046|{3: 232, 237: 3, 236: 242, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
6047|{3: 3, 237: 232, 236: 242, 232: 236, 10: 11, 242: 10, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|496
6048|{3: 10, 237: 3, 236: 242, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
6049|{3: 3, 237: 10, 236: 242, 232: 236, 10: 11, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|489
6050|{3: 232, 237: 10, 236: 242, 232: 236, 10: 11, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|1198
